cloud,instance,compute,compute_label,plan,vcpu,memory,baserate,dburate,hourrate,selector,region,storage
AWS,r6idn.16xlarge (Photon),DLT Pro Compute Photon,DLT Pro Compute Photon ($0.25/DBU),Enterprise,64,512,0.25,47.328,11.8320,r6idn.16xlarge (Photon) | 64CPUs | 512GB | 47.328DBU/hr | $11.832/hr,,
AWS,r6idn.16xlarge (Photon),Jobs Compute Photon,Jobs Compute Photon ($0.10/DBU),Standard,64,512,0.10,47.328,4.7328,r6idn.16xlarge (Photon) | 64CPUs | 512GB | 47.328DBU/hr | $4.7328/hr,,
AWS,r6idn.16xlarge (Photon),Jobs Compute Photon,Jobs Compute Photon ($0.15/DBU),Premium,64,512,0.15,47.328,7.0992,r6idn.16xlarge (Photon) | 64CPUs | 512GB | 47.328DBU/hr | $7.0992/hr,,
AWS,r6idn.16xlarge (Photon),Jobs Compute Photon,Jobs Compute Photon ($0.20/DBU),Enterprise,64,512,0.20,47.328,9.4656,r6idn.16xlarge (Photon) | 64CPUs | 512GB | 47.328DBU/hr | $9.4656/hr,,
AWS,r6idn.24xlarge,All-Purpose Compute,All-Purpose Compute ($0.40/DBU),Standard,96,768,0.40,24.480,9.7920,r6idn.24xlarge | 96CPUs | 768GB | 24.48DBU/hr | $9.792/hr,,
AWS,r6idn.24xlarge,All-Purpose Compute,All-Purpose Compute ($0.55/DBU),Premium,96,768,0.55,24.480,13.4640,r6idn.24xlarge | 96CPUs | 768GB | 24.48DBU/hr | $13.464/hr,,
AWS,r6idn.24xlarge,All-Purpose Compute,All-Purpose Compute ($0.65/DBU),Enterprise,96,768,0.65,24.480,15.9120,r6idn.24xlarge | 96CPUs | 768GB | 24.48DBU/hr | $15.912/hr,,
AWS,r6idn.24xlarge,DLT Advanced Compute,DLT Advanced Compute ($0.36/DBU),Standard,96,768,0.36,24.480,8.8128,r6idn.24xlarge | 96CPUs | 768GB | 24.48DBU/hr | $8.8128/hr,,
AWS,r6idn.24xlarge,DLT Advanced Compute,DLT Advanced Compute ($0.36/DBU),Premium,96,768,0.36,24.480,8.8128,r6idn.24xlarge | 96CPUs | 768GB | 24.48DBU/hr | $8.8128/hr,,
AWS,r6idn.24xlarge,DLT Advanced Compute,DLT Advanced Compute ($0.36/DBU),Enterprise,96,768,0.36,24.480,8.8128,r6idn.24xlarge | 96CPUs | 768GB | 24.48DBU/hr | $8.8128/hr,,
AWS,r6idn.24xlarge,DLT Core Compute,DLT Core Compute ($0.20/DBU),Standard,96,768,0.20,24.480,4.8960,r6idn.24xlarge | 96CPUs | 768GB | 24.48DBU/hr | $4.896/hr,,
AWS,r6idn.24xlarge,DLT Core Compute,DLT Core Compute ($0.20/DBU),Premium,96,768,0.20,24.480,4.8960,r6idn.24xlarge | 96CPUs | 768GB | 24.48DBU/hr | $4.896/hr,,
AWS,r6idn.24xlarge,DLT Core Compute,DLT Core Compute ($0.20/DBU),Enterprise,96,768,0.20,24.480,4.8960,r6idn.24xlarge | 96CPUs | 768GB | 24.48DBU/hr | $4.896/hr,,
AWS,r6idn.24xlarge,DLT Pro Compute,DLT Pro Compute ($0.25/DBU),Enterprise,96,768,0.25,24.480,6.1200,r6idn.24xlarge | 96CPUs | 768GB | 24.48DBU/hr | $6.12/hr,,
AWS,r6idn.24xlarge,DLT Pro Compute,DLT Pro Compute ($0.25/DBU),Standard,96,768,0.25,24.480,6.1200,r6idn.24xlarge | 96CPUs | 768GB | 24.48DBU/hr | $6.12/hr,,
AWS,r6idn.24xlarge,DLT Pro Compute,DLT Pro Compute ($0.25/DBU),Premium,96,768,0.25,24.480,6.1200,r6idn.24xlarge | 96CPUs | 768GB | 24.48DBU/hr | $6.12/hr,,
AWS,r6idn.24xlarge,Jobs Compute,Jobs Compute ($0.10/DBU),Standard,96,768,0.10,24.480,2.4480,r6idn.24xlarge | 96CPUs | 768GB | 24.48DBU/hr | $2.448/hr,,
AWS,r6idn.24xlarge,Jobs Compute,Jobs Compute ($0.15/DBU),Premium,96,768,0.15,24.480,3.6720,r6idn.24xlarge | 96CPUs | 768GB | 24.48DBU/hr | $3.672/hr,,
AWS,r6idn.24xlarge,Jobs Compute,Jobs Compute ($0.20/DBU),Enterprise,96,768,0.20,24.480,4.8960,r6idn.24xlarge | 96CPUs | 768GB | 24.48DBU/hr | $4.896/hr,,
AWS,r6idn.24xlarge,Jobs Light Compute,Jobs Light Compute ($0.07/DBU),Standard,96,768,0.07,24.480,1.7136,r6idn.24xlarge | 96CPUs | 768GB | 24.48DBU/hr | $1.7136/hr,,
AWS,r6idn.24xlarge,Jobs Light Compute,Jobs Light Compute ($0.10/DBU),Premium,96,768,0.10,24.480,2.4480,r6idn.24xlarge | 96CPUs | 768GB | 24.48DBU/hr | $2.448/hr,,
AWS,r6idn.24xlarge,Jobs Light Compute,Jobs Light Compute ($0.13/DBU),Enterprise,96,768,0.13,24.480,3.1824,r6idn.24xlarge | 96CPUs | 768GB | 24.48DBU/hr | $3.1824/hr,,
AWS,r6idn.24xlarge (Photon),All-Purpose Compute Photon,All-Purpose Compute Photon ($0.40/DBU),Standard,96,768,0.40,48.960,19.5840,r6idn.24xlarge (Photon) | 96CPUs | 768GB | 48.96DBU/hr | $19.584/hr,,
AWS,r6idn.24xlarge (Photon),All-Purpose Compute Photon,All-Purpose Compute Photon ($0.55/DBU),Premium,96,768,0.55,48.960,26.9280,r6idn.24xlarge (Photon) | 96CPUs | 768GB | 48.96DBU/hr | $26.928/hr,,
AWS,r6idn.24xlarge (Photon),All-Purpose Compute Photon,All-Purpose Compute Photon ($0.65/DBU),Enterprise,96,768,0.65,48.960,31.8240,r6idn.24xlarge (Photon) | 96CPUs | 768GB | 48.96DBU/hr | $31.824/hr,,
AWS,r6idn.24xlarge (Photon),DLT Advanced Compute Photon,DLT Advanced Compute Photon ($0.36/DBU),Standard,96,768,0.36,70.992,25.5571,r6idn.24xlarge (Photon) | 96CPUs | 768GB | 70.992DBU/hr | $25.55712/hr,,
AWS,r6idn.24xlarge (Photon),DLT Advanced Compute Photon,DLT Advanced Compute Photon ($0.36/DBU),Premium,96,768,0.36,70.992,25.5571,r6idn.24xlarge (Photon) | 96CPUs | 768GB | 70.992DBU/hr | $25.55712/hr,,
AWS,r6idn.24xlarge (Photon),DLT Advanced Compute Photon,DLT Advanced Compute Photon ($0.36/DBU),Enterprise,96,768,0.36,70.992,25.5571,r6idn.24xlarge (Photon) | 96CPUs | 768GB | 70.992DBU/hr | $25.55712/hr,,
AWS,r6idn.24xlarge (Photon),DLT Core Compute Photon,DLT Core Compute Photon ($0.20/DBU),Standard,96,768,0.20,70.992,14.1984,r6idn.24xlarge (Photon) | 96CPUs | 768GB | 70.992DBU/hr | $14.1984/hr,,
AWS,r6idn.24xlarge (Photon),DLT Pro Compute Photon,DLT Pro Compute Photon ($0.25/DBU),Standard,96,768,0.25,70.992,17.7480,r6idn.24xlarge (Photon) | 96CPUs | 768GB | 70.992DBU/hr | $17.748/hr,,
AWS,r6idn.24xlarge (Photon),DLT Core Compute Photon,DLT Core Compute Photon ($0.20/DBU),Premium,96,768,0.20,70.992,14.1984,r6idn.24xlarge (Photon) | 96CPUs | 768GB | 70.992DBU/hr | $14.1984/hr,,
AWS,r6idn.24xlarge (Photon),DLT Pro Compute Photon,DLT Pro Compute Photon ($0.25/DBU),Premium,96,768,0.25,70.992,17.7480,r6idn.24xlarge (Photon) | 96CPUs | 768GB | 70.992DBU/hr | $17.748/hr,,
AWS,r6idn.24xlarge (Photon),DLT Core Compute Photon,DLT Core Compute Photon ($0.20/DBU),Enterprise,96,768,0.20,70.992,14.1984,r6idn.24xlarge (Photon) | 96CPUs | 768GB | 70.992DBU/hr | $14.1984/hr,,
AWS,r6idn.24xlarge (Photon),DLT Pro Compute Photon,DLT Pro Compute Photon ($0.25/DBU),Enterprise,96,768,0.25,70.992,17.7480,r6idn.24xlarge (Photon) | 96CPUs | 768GB | 70.992DBU/hr | $17.748/hr,,
AWS,r6idn.24xlarge (Photon),Jobs Compute Photon,Jobs Compute Photon ($0.10/DBU),Standard,96,768,0.10,70.992,7.0992,r6idn.24xlarge (Photon) | 96CPUs | 768GB | 70.992DBU/hr | $7.0992/hr,,
AWS,r6idn.24xlarge (Photon),Jobs Compute Photon,Jobs Compute Photon ($0.15/DBU),Premium,96,768,0.15,70.992,10.6488,r6idn.24xlarge (Photon) | 96CPUs | 768GB | 70.992DBU/hr | $10.6488/hr,,
AWS,r6idn.24xlarge (Photon),Jobs Compute Photon,Jobs Compute Photon ($0.20/DBU),Enterprise,96,768,0.20,70.992,14.1984,r6idn.24xlarge (Photon) | 96CPUs | 768GB | 70.992DBU/hr | $14.1984/hr,,
AWS,r6idn.2xlarge,All-Purpose Compute,All-Purpose Compute ($0.40/DBU),Standard,8,64,0.40,2.040,0.8160,r6idn.2xlarge | 8CPUs | 64GB | 2.04DBU/hr | $0.816/hr,,
AWS,r6idn.2xlarge,All-Purpose Compute,All-Purpose Compute ($0.55/DBU),Premium,8,64,0.55,2.040,1.1220,r6idn.2xlarge | 8CPUs | 64GB | 2.04DBU/hr | $1.122/hr,,
AWS,r6idn.2xlarge,All-Purpose Compute,All-Purpose Compute ($0.65/DBU),Enterprise,8,64,0.65,2.040,1.3260,r6idn.2xlarge | 8CPUs | 64GB | 2.04DBU/hr | $1.326/hr,,
AWS,r6idn.2xlarge,DLT Advanced Compute,DLT Advanced Compute ($0.36/DBU),Standard,8,64,0.36,2.040,0.7344,r6idn.2xlarge | 8CPUs | 64GB | 2.04DBU/hr | $0.7344/hr,,
AWS,r6idn.2xlarge,DLT Advanced Compute,DLT Advanced Compute ($0.36/DBU),Premium,8,64,0.36,2.040,0.7344,r6idn.2xlarge | 8CPUs | 64GB | 2.04DBU/hr | $0.7344/hr,,
AWS,r6idn.2xlarge,DLT Advanced Compute,DLT Advanced Compute ($0.36/DBU),Enterprise,8,64,0.36,2.040,0.7344,r6idn.2xlarge | 8CPUs | 64GB | 2.04DBU/hr | $0.7344/hr,,
AWS,r6idn.2xlarge,DLT Core Compute,DLT Core Compute ($0.20/DBU),Standard,8,64,0.20,2.040,0.4080,r6idn.2xlarge | 8CPUs | 64GB | 2.04DBU/hr | $0.408/hr,,
AWS,r6idn.2xlarge,DLT Core Compute,DLT Core Compute ($0.20/DBU),Premium,8,64,0.20,2.040,0.4080,r6idn.2xlarge | 8CPUs | 64GB | 2.04DBU/hr | $0.408/hr,,
AWS,r6idn.2xlarge,DLT Core Compute,DLT Core Compute ($0.20/DBU),Enterprise,8,64,0.20,2.040,0.4080,r6idn.2xlarge | 8CPUs | 64GB | 2.04DBU/hr | $0.408/hr,,
AWS,r6idn.2xlarge,DLT Pro Compute,DLT Pro Compute ($0.25/DBU),Enterprise,8,64,0.25,2.040,0.5100,r6idn.2xlarge | 8CPUs | 64GB | 2.04DBU/hr | $0.51/hr,,
AWS,r6idn.2xlarge,DLT Pro Compute,DLT Pro Compute ($0.25/DBU),Standard,8,64,0.25,2.040,0.5100,r6idn.2xlarge | 8CPUs | 64GB | 2.04DBU/hr | $0.51/hr,,
AWS,r6idn.2xlarge,DLT Pro Compute,DLT Pro Compute ($0.25/DBU),Premium,8,64,0.25,2.040,0.5100,r6idn.2xlarge | 8CPUs | 64GB | 2.04DBU/hr | $0.51/hr,,
AWS,r6idn.2xlarge,Jobs Compute,Jobs Compute ($0.10/DBU),Standard,8,64,0.10,2.040,0.2040,r6idn.2xlarge | 8CPUs | 64GB | 2.04DBU/hr | $0.204/hr,,
AWS,r6idn.2xlarge,Jobs Compute,Jobs Compute ($0.15/DBU),Premium,8,64,0.15,2.040,0.3060,r6idn.2xlarge | 8CPUs | 64GB | 2.04DBU/hr | $0.306/hr,,
AWS,r6idn.2xlarge,Jobs Compute,Jobs Compute ($0.20/DBU),Enterprise,8,64,0.20,2.040,0.4080,r6idn.2xlarge | 8CPUs | 64GB | 2.04DBU/hr | $0.408/hr,,
AWS,r6idn.2xlarge,Jobs Light Compute,Jobs Light Compute ($0.07/DBU),Standard,8,64,0.07,2.040,0.1428,r6idn.2xlarge | 8CPUs | 64GB | 2.04DBU/hr | $0.1428/hr,,
AWS,r6idn.2xlarge,Jobs Light Compute,Jobs Light Compute ($0.10/DBU),Premium,8,64,0.10,2.040,0.2040,r6idn.2xlarge | 8CPUs | 64GB | 2.04DBU/hr | $0.204/hr,,
AWS,r6idn.2xlarge,Jobs Light Compute,Jobs Light Compute ($0.13/DBU),Enterprise,8,64,0.13,2.040,0.2652,r6idn.2xlarge | 8CPUs | 64GB | 2.04DBU/hr | $0.2652/hr,,
AWS,r6idn.2xlarge (Photon),All-Purpose Compute Photon,All-Purpose Compute Photon ($0.40/DBU),Standard,8,64,0.40,4.080,1.6320,r6idn.2xlarge (Photon) | 8CPUs | 64GB | 4.08DBU/hr | $1.632/hr,,
AWS,r6idn.2xlarge (Photon),All-Purpose Compute Photon,All-Purpose Compute Photon ($0.55/DBU),Premium,8,64,0.55,4.080,2.2440,r6idn.2xlarge (Photon) | 8CPUs | 64GB | 4.08DBU/hr | $2.244/hr,,
AWS,r6idn.2xlarge (Photon),All-Purpose Compute Photon,All-Purpose Compute Photon ($0.65/DBU),Enterprise,8,64,0.65,4.080,2.6520,r6idn.2xlarge (Photon) | 8CPUs | 64GB | 4.08DBU/hr | $2.652/hr,,
AWS,r6idn.2xlarge (Photon),DLT Advanced Compute Photon,DLT Advanced Compute Photon ($0.36/DBU),Standard,8,64,0.36,5.916,2.1298,r6idn.2xlarge (Photon) | 8CPUs | 64GB | 5.916DBU/hr | $2.12976/hr,,
AWS,r6idn.2xlarge (Photon),DLT Advanced Compute Photon,DLT Advanced Compute Photon ($0.36/DBU),Premium,8,64,0.36,5.916,2.1298,r6idn.2xlarge (Photon) | 8CPUs | 64GB | 5.916DBU/hr | $2.12976/hr,,
AWS,r6idn.2xlarge (Photon),DLT Advanced Compute Photon,DLT Advanced Compute Photon ($0.36/DBU),Enterprise,8,64,0.36,5.916,2.1298,r6idn.2xlarge (Photon) | 8CPUs | 64GB | 5.916DBU/hr | $2.12976/hr,,
AWS,r6idn.2xlarge (Photon),DLT Core Compute Photon,DLT Core Compute Photon ($0.20/DBU),Standard,8,64,0.20,5.916,1.1832,r6idn.2xlarge (Photon) | 8CPUs | 64GB | 5.916DBU/hr | $1.1832/hr,,
AWS,r6idn.2xlarge (Photon),DLT Pro Compute Photon,DLT Pro Compute Photon ($0.25/DBU),Standard,8,64,0.25,5.916,1.4790,r6idn.2xlarge (Photon) | 8CPUs | 64GB | 5.916DBU/hr | $1.479/hr,,
AWS,r6idn.2xlarge (Photon),DLT Core Compute Photon,DLT Core Compute Photon ($0.20/DBU),Premium,8,64,0.20,5.916,1.1832,r6idn.2xlarge (Photon) | 8CPUs | 64GB | 5.916DBU/hr | $1.1832/hr,,
AWS,r6idn.2xlarge (Photon),DLT Pro Compute Photon,DLT Pro Compute Photon ($0.25/DBU),Premium,8,64,0.25,5.916,1.4790,r6idn.2xlarge (Photon) | 8CPUs | 64GB | 5.916DBU/hr | $1.479/hr,,
AWS,r6idn.2xlarge (Photon),DLT Core Compute Photon,DLT Core Compute Photon ($0.20/DBU),Enterprise,8,64,0.20,5.916,1.1832,r6idn.2xlarge (Photon) | 8CPUs | 64GB | 5.916DBU/hr | $1.1832/hr,,
AWS,r6idn.2xlarge (Photon),DLT Pro Compute Photon,DLT Pro Compute Photon ($0.25/DBU),Enterprise,8,64,0.25,5.916,1.4790,r6idn.2xlarge (Photon) | 8CPUs | 64GB | 5.916DBU/hr | $1.479/hr,,
AWS,r6idn.2xlarge (Photon),Jobs Compute Photon,Jobs Compute Photon ($0.10/DBU),Standard,8,64,0.10,5.916,0.5916,r6idn.2xlarge (Photon) | 8CPUs | 64GB | 5.916DBU/hr | $0.5916/hr,,
AWS,r6idn.2xlarge (Photon),Jobs Compute Photon,Jobs Compute Photon ($0.15/DBU),Premium,8,64,0.15,5.916,0.8874,r6idn.2xlarge (Photon) | 8CPUs | 64GB | 5.916DBU/hr | $0.8874/hr,,
AWS,r6idn.2xlarge (Photon),Jobs Compute Photon,Jobs Compute Photon ($0.20/DBU),Enterprise,8,64,0.20,5.916,1.1832,r6idn.2xlarge (Photon) | 8CPUs | 64GB | 5.916DBU/hr | $1.1832/hr,,
AWS,r6idn.32xlarge,All-Purpose Compute,All-Purpose Compute ($0.40/DBU),Standard,128,"1,024",0.40,32.640,13.0560,r6idn.32xlarge | 128CPUs | 1024GB | 32.64DBU/hr | $13.056/hr,,
AWS,r6idn.32xlarge,All-Purpose Compute,All-Purpose Compute ($0.55/DBU),Premium,128,"1,024",0.55,32.640,17.9520,r6idn.32xlarge | 128CPUs | 1024GB | 32.64DBU/hr | $17.952/hr,,
AWS,r6idn.32xlarge,All-Purpose Compute,All-Purpose Compute ($0.65/DBU),Enterprise,128,"1,024",0.65,32.640,21.2160,r6idn.32xlarge | 128CPUs | 1024GB | 32.64DBU/hr | $21.216/hr,,
AWS,r6idn.32xlarge,DLT Advanced Compute,DLT Advanced Compute ($0.36/DBU),Standard,128,"1,024",0.36,32.640,11.7504,r6idn.32xlarge | 128CPUs | 1024GB | 32.64DBU/hr | $11.7504/hr,,
AWS,r6idn.32xlarge,DLT Advanced Compute,DLT Advanced Compute ($0.36/DBU),Premium,128,"1,024",0.36,32.640,11.7504,r6idn.32xlarge | 128CPUs | 1024GB | 32.64DBU/hr | $11.7504/hr,,
AWS,r6idn.32xlarge,DLT Advanced Compute,DLT Advanced Compute ($0.36/DBU),Enterprise,128,"1,024",0.36,32.640,11.7504,r6idn.32xlarge | 128CPUs | 1024GB | 32.64DBU/hr | $11.7504/hr,,
AWS,r6idn.32xlarge,DLT Core Compute,DLT Core Compute ($0.20/DBU),Standard,128,"1,024",0.20,32.640,6.5280,r6idn.32xlarge | 128CPUs | 1024GB | 32.64DBU/hr | $6.528/hr,,
AWS,r6idn.32xlarge,DLT Core Compute,DLT Core Compute ($0.20/DBU),Premium,128,"1,024",0.20,32.640,6.5280,r6idn.32xlarge | 128CPUs | 1024GB | 32.64DBU/hr | $6.528/hr,,
AWS,r6idn.32xlarge,DLT Core Compute,DLT Core Compute ($0.20/DBU),Enterprise,128,"1,024",0.20,32.640,6.5280,r6idn.32xlarge | 128CPUs | 1024GB | 32.64DBU/hr | $6.528/hr,,
AWS,r6idn.32xlarge,DLT Pro Compute,DLT Pro Compute ($0.25/DBU),Enterprise,128,"1,024",0.25,32.640,8.1600,r6idn.32xlarge | 128CPUs | 1024GB | 32.64DBU/hr | $8.16/hr,,
AWS,r6idn.32xlarge,DLT Pro Compute,DLT Pro Compute ($0.25/DBU),Standard,128,"1,024",0.25,32.640,8.1600,r6idn.32xlarge | 128CPUs | 1024GB | 32.64DBU/hr | $8.16/hr,,
AWS,r6idn.32xlarge,DLT Pro Compute,DLT Pro Compute ($0.25/DBU),Premium,128,"1,024",0.25,32.640,8.1600,r6idn.32xlarge | 128CPUs | 1024GB | 32.64DBU/hr | $8.16/hr,,
AWS,r6idn.32xlarge,Jobs Compute,Jobs Compute ($0.10/DBU),Standard,128,"1,024",0.10,32.640,3.2640,r6idn.32xlarge | 128CPUs | 1024GB | 32.64DBU/hr | $3.264/hr,,
AWS,r6idn.32xlarge,Jobs Compute,Jobs Compute ($0.15/DBU),Premium,128,"1,024",0.15,32.640,4.8960,r6idn.32xlarge | 128CPUs | 1024GB | 32.64DBU/hr | $4.896/hr,,
AWS,r6idn.32xlarge,Jobs Compute,Jobs Compute ($0.20/DBU),Enterprise,128,"1,024",0.20,32.640,6.5280,r6idn.32xlarge | 128CPUs | 1024GB | 32.64DBU/hr | $6.528/hr,,
AWS,r6idn.32xlarge,Jobs Light Compute,Jobs Light Compute ($0.07/DBU),Standard,128,"1,024",0.07,32.640,2.2848,r6idn.32xlarge | 128CPUs | 1024GB | 32.64DBU/hr | $2.2848/hr,,
AWS,r6idn.32xlarge,Jobs Light Compute,Jobs Light Compute ($0.10/DBU),Premium,128,"1,024",0.10,32.640,3.2640,r6idn.32xlarge | 128CPUs | 1024GB | 32.64DBU/hr | $3.264/hr,,
AWS,r6idn.32xlarge,Jobs Light Compute,Jobs Light Compute ($0.13/DBU),Enterprise,128,"1,024",0.13,32.640,4.2432,r6idn.32xlarge | 128CPUs | 1024GB | 32.64DBU/hr | $4.2432/hr,,
AWS,r6idn.32xlarge (Photon),All-Purpose Compute Photon,All-Purpose Compute Photon ($0.40/DBU),Standard,128,"1,024",0.40,65.280,26.1120,r6idn.32xlarge (Photon) | 128CPUs | 1024GB | 65.28DBU/hr | $26.112/hr,,
AWS,r6idn.32xlarge (Photon),All-Purpose Compute Photon,All-Purpose Compute Photon ($0.55/DBU),Premium,128,"1,024",0.55,65.280,35.9040,r6idn.32xlarge (Photon) | 128CPUs | 1024GB | 65.28DBU/hr | $35.904/hr,,
AWS,r6idn.32xlarge (Photon),All-Purpose Compute Photon,All-Purpose Compute Photon ($0.65/DBU),Enterprise,128,"1,024",0.65,65.280,42.4320,r6idn.32xlarge (Photon) | 128CPUs | 1024GB | 65.28DBU/hr | $42.432/hr,,
AWS,r6idn.32xlarge (Photon),DLT Advanced Compute Photon,DLT Advanced Compute Photon ($0.36/DBU),Standard,128,"1,024",0.36,94.656,34.0762,r6idn.32xlarge (Photon) | 128CPUs | 1024GB | 94.656DBU/hr | $34.07616/hr,,
AWS,r6idn.32xlarge (Photon),DLT Advanced Compute Photon,DLT Advanced Compute Photon ($0.36/DBU),Premium,128,"1,024",0.36,94.656,34.0762,r6idn.32xlarge (Photon) | 128CPUs | 1024GB | 94.656DBU/hr | $34.07616/hr,,
AWS,r6idn.32xlarge (Photon),DLT Advanced Compute Photon,DLT Advanced Compute Photon ($0.36/DBU),Enterprise,128,"1,024",0.36,94.656,34.0762,r6idn.32xlarge (Photon) | 128CPUs | 1024GB | 94.656DBU/hr | $34.07616/hr,,
AWS,r6idn.32xlarge (Photon),DLT Core Compute Photon,DLT Core Compute Photon ($0.20/DBU),Standard,128,"1,024",0.20,94.656,18.9312,r6idn.32xlarge (Photon) | 128CPUs | 1024GB | 94.656DBU/hr | $18.9312/hr,,
AWS,r6idn.32xlarge (Photon),DLT Pro Compute Photon,DLT Pro Compute Photon ($0.25/DBU),Standard,128,"1,024",0.25,94.656,23.6640,r6idn.32xlarge (Photon) | 128CPUs | 1024GB | 94.656DBU/hr | $23.664/hr,,
AWS,r6idn.32xlarge (Photon),DLT Core Compute Photon,DLT Core Compute Photon ($0.20/DBU),Premium,128,"1,024",0.20,94.656,18.9312,r6idn.32xlarge (Photon) | 128CPUs | 1024GB | 94.656DBU/hr | $18.9312/hr,,
AWS,r6idn.32xlarge (Photon),DLT Pro Compute Photon,DLT Pro Compute Photon ($0.25/DBU),Premium,128,"1,024",0.25,94.656,23.6640,r6idn.32xlarge (Photon) | 128CPUs | 1024GB | 94.656DBU/hr | $23.664/hr,,
AWS,r6idn.32xlarge (Photon),DLT Core Compute Photon,DLT Core Compute Photon ($0.20/DBU),Enterprise,128,"1,024",0.20,94.656,18.9312,r6idn.32xlarge (Photon) | 128CPUs | 1024GB | 94.656DBU/hr | $18.9312/hr,,
AWS,r6idn.32xlarge (Photon),DLT Pro Compute Photon,DLT Pro Compute Photon ($0.25/DBU),Enterprise,128,"1,024",0.25,94.656,23.6640,r6idn.32xlarge (Photon) | 128CPUs | 1024GB | 94.656DBU/hr | $23.664/hr,,
AWS,r6idn.32xlarge (Photon),Jobs Compute Photon,Jobs Compute Photon ($0.10/DBU),Standard,128,"1,024",0.10,94.656,9.4656,r6idn.32xlarge (Photon) | 128CPUs | 1024GB | 94.656DBU/hr | $9.4656/hr,,
AWS,r6idn.32xlarge (Photon),Jobs Compute Photon,Jobs Compute Photon ($0.15/DBU),Premium,128,"1,024",0.15,94.656,14.1984,r6idn.32xlarge (Photon) | 128CPUs | 1024GB | 94.656DBU/hr | $14.1984/hr,,
AWS,r6idn.32xlarge (Photon),Jobs Compute Photon,Jobs Compute Photon ($0.20/DBU),Enterprise,128,"1,024",0.20,94.656,18.9312,r6idn.32xlarge (Photon) | 128CPUs | 1024GB | 94.656DBU/hr | $18.9312/hr,,
AWS,r6idn.4xlarge,All-Purpose Compute,All-Purpose Compute ($0.40/DBU),Standard,16,128,0.40,4.080,1.6320,r6idn.4xlarge | 16CPUs | 128GB | 4.08DBU/hr | $1.632/hr,,
AWS,r6idn.4xlarge,All-Purpose Compute,All-Purpose Compute ($0.55/DBU),Premium,16,128,0.55,4.080,2.2440,r6idn.4xlarge | 16CPUs | 128GB | 4.08DBU/hr | $2.244/hr,,
AWS,r6idn.4xlarge,All-Purpose Compute,All-Purpose Compute ($0.65/DBU),Enterprise,16,128,0.65,4.080,2.6520,r6idn.4xlarge | 16CPUs | 128GB | 4.08DBU/hr | $2.652/hr,,
AWS,r6idn.4xlarge,DLT Advanced Compute,DLT Advanced Compute ($0.36/DBU),Standard,16,128,0.36,4.080,1.4688,r6idn.4xlarge | 16CPUs | 128GB | 4.08DBU/hr | $1.4688/hr,,
AWS,r6idn.4xlarge,DLT Advanced Compute,DLT Advanced Compute ($0.36/DBU),Premium,16,128,0.36,4.080,1.4688,r6idn.4xlarge | 16CPUs | 128GB | 4.08DBU/hr | $1.4688/hr,,
AWS,r6idn.4xlarge,DLT Advanced Compute,DLT Advanced Compute ($0.36/DBU),Enterprise,16,128,0.36,4.080,1.4688,r6idn.4xlarge | 16CPUs | 128GB | 4.08DBU/hr | $1.4688/hr,,
AWS,r6idn.4xlarge,DLT Core Compute,DLT Core Compute ($0.20/DBU),Standard,16,128,0.20,4.080,0.8160,r6idn.4xlarge | 16CPUs | 128GB | 4.08DBU/hr | $0.816/hr,,
AWS,r6idn.4xlarge,DLT Core Compute,DLT Core Compute ($0.20/DBU),Premium,16,128,0.20,4.080,0.8160,r6idn.4xlarge | 16CPUs | 128GB | 4.08DBU/hr | $0.816/hr,,
AWS,r6idn.4xlarge,DLT Core Compute,DLT Core Compute ($0.20/DBU),Enterprise,16,128,0.20,4.080,0.8160,r6idn.4xlarge | 16CPUs | 128GB | 4.08DBU/hr | $0.816/hr,,
AWS,r6idn.4xlarge,DLT Pro Compute,DLT Pro Compute ($0.25/DBU),Enterprise,16,128,0.25,4.080,1.0200,r6idn.4xlarge | 16CPUs | 128GB | 4.08DBU/hr | $1.02/hr,,
AWS,r6idn.4xlarge,DLT Pro Compute,DLT Pro Compute ($0.25/DBU),Standard,16,128,0.25,4.080,1.0200,r6idn.4xlarge | 16CPUs | 128GB | 4.08DBU/hr | $1.02/hr,,
AWS,r6idn.4xlarge,DLT Pro Compute,DLT Pro Compute ($0.25/DBU),Premium,16,128,0.25,4.080,1.0200,r6idn.4xlarge | 16CPUs | 128GB | 4.08DBU/hr | $1.02/hr,,
AWS,r6idn.4xlarge,Jobs Compute,Jobs Compute ($0.10/DBU),Standard,16,128,0.10,4.080,0.4080,r6idn.4xlarge | 16CPUs | 128GB | 4.08DBU/hr | $0.408/hr,,
AWS,r6idn.4xlarge,Jobs Compute,Jobs Compute ($0.15/DBU),Premium,16,128,0.15,4.080,0.6120,r6idn.4xlarge | 16CPUs | 128GB | 4.08DBU/hr | $0.612/hr,,
AWS,r6idn.4xlarge,Jobs Compute,Jobs Compute ($0.20/DBU),Enterprise,16,128,0.20,4.080,0.8160,r6idn.4xlarge | 16CPUs | 128GB | 4.08DBU/hr | $0.816/hr,,
AWS,r6idn.4xlarge,Jobs Light Compute,Jobs Light Compute ($0.07/DBU),Standard,16,128,0.07,4.080,0.2856,r6idn.4xlarge | 16CPUs | 128GB | 4.08DBU/hr | $0.2856/hr,,
